,tweet,sentiment,tweet,location
499,"Well, I’m back to feeling overwhelmed and anxious and ineffectual 😐 My state’s COVID-19 cases are *skyrocketing*, but most everything is just ... open 🤷🏻‍♀️ Our city finally passed a mask… https://t.co/xIQCoNrl0W",0.0,"Well, I’m back to feeling overwhelmed and anxious and ineffectual 😐 My state’s COVID-19 cases are *skyrocketing*, but most everything is just ... open 🤷🏻‍♀️ Our city finally passed a mask… https://t.co/xIQCoNrl0W",South Carolina
500,RIP Milton Glasier who designed the I❤️NY logo! This is a drawing of my I love NY mug I got on my last trip to NYC. Hope to go back to New York after covid is under control! #i❤️ny #nyc #drienskydrawings… https://t.co/keW1n1UoQn,0.4,RIP Milton Glasier who designed the I❤️NY logo! This is a drawing of my I love NY mug I got on my last trip to NYC. Hope to go back to New York after covid is under control! #i❤️ny #nyc #drienskydrawings… https://t.co/keW1n1UoQn,New York
501,New #LA #metro #downtown to #santamonica no more #gasoline cars zero #carbonfootprint zero pollution #virtual work #zoom meetings. #Coronavirus #pandemic #covid19 #covid_19 #2020 #culvercity #losangeles #hollywood… https://t.co/lPlhFsqTja,0.13636363636363635,New #LA #metro #downtown to #santamonica no more #gasoline cars zero #carbonfootprint zero pollution #virtual work #zoom meetings. #Coronavirus #pandemic #covid19 #covid_19 #2020 #culvercity #losangeles #hollywood… https://t.co/lPlhFsqTja,California
502,"Playing in the pool during pandemic 2020. @ Durham, North Carolina https://t.co/If8BnXMrud",0.85,"Playing in the pool during pandemic 2020. @ Durham, North Carolina https://t.co/If8BnXMrud",North Carolina
503,Our latest snapshot of the Seattle housing market and the impact of COVID-19. Spoiler - continued resilience. #windermere #seattlestrong #seattle #seattleeconomy #seattleneighborhoods #seattlehomes #windermereballard… https://t.co/2cpfENKBVy,0.0,Our latest snapshot of the Seattle housing market and the impact of COVID-19. Spoiler - continued resilience. #windermere #seattlestrong #seattle #seattleeconomy #seattleneighborhoods #seattlehomes #windermereballard… https://t.co/2cpfENKBVy,Washington
504,"Hair Done ✅ No more COVID19 Skunk 🦨 🤣 @ Ladera Ranch, California https://t.co/B12ohxag1b",0.0,"Hair Done ✅ No more COVID19 Skunk 🦨 🤣 @ Ladera Ranch, California https://t.co/B12ohxag1b",California
505,"#PragmaticParty on being conservative. 

Politicize anything but this pandemic. 
#BeSafe for your self and others. @ Philadelphia, Pennsylvania https://t.co/CPHwbH1QA1",0.0,"#PragmaticParty on being conservative. 

Politicize anything but this pandemic. 
#BeSafe for your self and others. @ Philadelphia, Pennsylvania https://t.co/CPHwbH1QA1",Pennsylvania
506,"Built a wooden monolith when I got bored during pandemic 2020. Might tear it apart later. @ Durham, North Carolina https://t.co/TkTbM3I7aP",0.3572916666666667,"Built a wooden monolith when I got bored during pandemic 2020. Might tear it apart later. @ Durham, North Carolina https://t.co/TkTbM3I7aP",North Carolina
507,"Its been too long since the last  #BoodyMarySaturday
#SocialDistancing ##PoolDistancing

#BloodyMary #BloodyMarySunday #BloodyMehry  #experiencialliving  #Bloodymary #bloodymarys #bloodymarybar #bloodymarymix… https://t.co/07qDfi85J7",0.2083333333333333,"Its been too long since the last  #BoodyMarySaturday
#SocialDistancing ##PoolDistancing

#BloodyMary #BloodyMarySunday #BloodyMehry  #experiencialliving  #Bloodymary #bloodymarys #bloodymarybar #bloodymarymix… https://t.co/07qDfi85J7",Arizona
508,"Last cake photos for now...before COVID changed the way we celebrate, we were doing quite a bit of Gender Reveal Cakes! When zumikaiju's parents were expecting their first (human) baby, they went the extra mile and… https://t.co/o4AMuvPctj",0.3572916666666667,"Last cake photos for now...before COVID changed the way we celebrate, we were doing quite a bit of Gender Reveal Cakes! When zumikaiju's parents were expecting their first (human) baby, they went the extra mile and… https://t.co/o4AMuvPctj",Hawaii
509,"Like a good neighbor, stay over there 👉🏻 You too damn close! Lol 😂 
#coronavirus #goawaycovid19 #wearamask 😷 #iwannaprotectyou @ Las Vegas, Nevada https://t.co/PUeaEzUs8K",0.0,"Like a good neighbor, stay over there 👉🏻 You too damn close! Lol 😂 
#coronavirus #goawaycovid19 #wearamask 😷 #iwannaprotectyou @ Las Vegas, Nevada https://t.co/PUeaEzUs8K",Nevada
510,"Covid Jake. Cantinas done right. @ Indian Rocks Beach, Florida https://t.co/1Wg0TFvLEm",0.7,"Covid Jake. Cantinas done right. @ Indian Rocks Beach, Florida https://t.co/1Wg0TFvLEm",Florida
511,"6/27/2020. Jersey City, NEW JERSEY. Watching the Montreal Jazz Festival on Facebook Watch. Missing Montréal for the first time on six years- COVID-19 had other plans- but it can't stop the music!! Never… https://t.co/MYKh5v3axx",-0.1953125,"6/27/2020. Jersey City, NEW JERSEY. Watching the Montreal Jazz Festival on Facebook Watch. Missing Montréal for the first time on six years- COVID-19 had other plans- but it can't stop the music!! Never… https://t.co/MYKh5v3axx",New Jersey
512,"30 Glove Sauce over fresh pasta courtesy of mpnewyork, caprese salad and wine .. all me! #quarantine dinner #108! #delicious #yummy #solodining @ Harbor Point https://t.co/BhtBQQ6woD",0.0,"30 Glove Sauce over fresh pasta courtesy of mpnewyork, caprese salad and wine .. all me! #quarantine dinner #108! #delicious #yummy #solodining @ Harbor Point https://t.co/BhtBQQ6woD",Connecticut
513,"Phase 1 of the COVID beard removal @ Forest Park, Illinois https://t.co/Kx0jJqOCeC",0.0,"Phase 1 of the COVID beard removal @ Forest Park, Illinois https://t.co/Kx0jJqOCeC",Illinois
514,"Saturday afternoon Relaxation @ Corona, California https://t.co/E7AP6omkUv",-0.3902777777777778,"Saturday afternoon Relaxation @ Corona, California https://t.co/E7AP6omkUv",California
515,"Timeout | As NYC continues its march towards reopening, I'm reminded of the empty shops and streets six short weeks ago. These photos were taken on May 19, two months into our long, dark #COVID19 spring.

We… https://t.co/tWUldXVYa9",-0.5,"Timeout | As NYC continues its march towards reopening, I'm reminded of the empty shops and streets six short weeks ago. These photos were taken on May 19, two months into our long, dark #COVID19 spring.

We… https://t.co/tWUldXVYa9",New York
516,"Corona Craft-culinary edition: pistachio ice cream in preparation for #SundaeSunday @ Merced, California https://t.co/SwlXO0gFdy",0.13636363636363635,"Corona Craft-culinary edition: pistachio ice cream in preparation for #SundaeSunday @ Merced, California https://t.co/SwlXO0gFdy",California
517,"It’s Saturday and you know where to find me. . . @odowdskc 10pm til close. . . Early arrival highly suggested!!! Safe social distancing practices highly encouraged. . . +
+
+
+
+
+
+
+
+
+
+
+
+
#kcmo #odowdskc… https://t.co/1wTu8jZvwb",0.0,"It’s Saturday and you know where to find me. . . @odowdskc 10pm til close. . . Early arrival highly suggested!!! Safe social distancing practices highly encouraged. . . +
+
+
+
+
+
+
+
+
+
+
+
+
#kcmo #odowdskc… https://t.co/1wTu8jZvwb",Missouri
518,"#poloralphlauren #polohitech #polosport #polosportsman  The COVID-19 Era. @ Fayetteville, North Carolina https://t.co/YlHUe19ZMM",0.0,"#poloralphlauren #polohitech #polosport #polosportsman  The COVID-19 Era. @ Fayetteville, North Carolina https://t.co/YlHUe19ZMM",North Carolina
519,What a joy it is to be opening up the International Social Distancing Week with a Devotional Message. Tune in with us tomorrow at 12 pm EST /11 am CST Live from Facebook and YouTube. God is Sho Nuff about to move… https://t.co/jCGtbzvyUL,0.5333333333333333,What a joy it is to be opening up the International Social Distancing Week with a Devotional Message. Tune in with us tomorrow at 12 pm EST /11 am CST Live from Facebook and YouTube. God is Sho Nuff about to move… https://t.co/jCGtbzvyUL,Georgia
520,Day 103 of #Quarantine (6.27.2020): Broke out of the house for a little bit to just got get some air and enjoy the scenery at #SierraVista in #SanJose with my cousin Joel. @ Sierra Vista Open Space Preserve https://t.co/iwcp6aYcH8,-0.1555555555555556,Day 103 of #Quarantine (6.27.2020): Broke out of the house for a little bit to just got get some air and enjoy the scenery at #SierraVista in #SanJose with my cousin Joel. @ Sierra Vista Open Space Preserve https://t.co/iwcp6aYcH8,California
521,Boy am I missing my “partner in crime” @soheatherblog! COVID has sure put a damper on spending time with friends and family. Heather and I always did everything together and hopefully one day soon when this frickin… https://t.co/C7edCZsTio,0.1,Boy am I missing my “partner in crime” @soheatherblog! COVID has sure put a damper on spending time with friends and family. Heather and I always did everything together and hopefully one day soon when this frickin… https://t.co/C7edCZsTio,Texas
522,"Social distancing at the sand bar. 

#bocaraton #florida #onaboat #family #vacation #carlynicole #sydneybean #sunburned #mybasetan #iloveithere @ Delray Beach, Florida https://t.co/qkKHB9qYWV",0.0,"Social distancing at the sand bar. 

#bocaraton #florida #onaboat #family #vacation #carlynicole #sydneybean #sunburned #mybasetan #iloveithere @ Delray Beach, Florida https://t.co/qkKHB9qYWV",Florida
523,"Social distancing. 248/... - Drinking a Discipline by @boldmonkbrewing @ Dunwoody, GA  — https://t.co/U8nW9UTpFr",0.5,"Social distancing. 248/... - Drinking a Discipline by @boldmonkbrewing @ Dunwoody, GA  — https://t.co/U8nW9UTpFr",Georgia
524,"Covid-19 has been great for bike sales, free weights and treadmills! #dickssportinggoods #bikesales #exercise #homegyms #pandemic2020 #stayhomestaysafe #pleasewearamask @ Lake Oswego, Oregon https://t.co/HxnC4oHCHs",-0.25,"Covid-19 has been great for bike sales, free weights and treadmills! #dickssportinggoods #bikesales #exercise #homegyms #pandemic2020 #stayhomestaysafe #pleasewearamask @ Lake Oswego, Oregon https://t.co/HxnC4oHCHs",Oregon
525,Tuna and asparagus accompanied by a 2017 Ridge Lytton Springs Zin #dinnerwithhubbs #socialdistancing #donandjeff ridgevineyards @ Victoria Park https://t.co/Ag157emi1Z,0.0,Tuna and asparagus accompanied by a 2017 Ridge Lytton Springs Zin #dinnerwithhubbs #socialdistancing #donandjeff ridgevineyards @ Victoria Park https://t.co/Ag157emi1Z,Florida
526,"Like me, Hardware Store #Kitty 🐈 has packed on the #Quarantine #Fifteen! 🐱 haha, ugh 😹 Pic: #JamminJo 2020 📸 #LosAngeles #Caturday 😺 #CA #Burbank #COVID19 #BurbankCA @ Burbank, California https://t.co/XGJVcrV29x",-0.16666666666666666,"Like me, Hardware Store #Kitty 🐈 has packed on the #Quarantine #Fifteen! 🐱 haha, ugh 😹 Pic: #JamminJo 2020 📸 #LosAngeles #Caturday 😺 #CA #Burbank #COVID19 #BurbankCA @ Burbank, California https://t.co/XGJVcrV29x",California
527,Growing my team! NOW READY a for like minded individuals who are ready to make money with a fun team and be safe during this Covid-19 pandemic!  Link in the Bio or send me a PM **ColorStreet** relates ONLY! Starter… https://t.co/WcjUMzGDl5,-0.025,Growing my team! NOW READY a for like minded individuals who are ready to make money with a fun team and be safe during this Covid-19 pandemic!  Link in the Bio or send me a PM **ColorStreet** relates ONLY! Starter… https://t.co/WcjUMzGDl5,Nevada
528,"Life us rough ... since covid I'm very thankful for my house @ Henderson, Nevada https://t.co/PQSMh5bWWn",0.0625,"Life us rough ... since covid I'm very thankful for my house @ Henderson, Nevada https://t.co/PQSMh5bWWn",Nevada
529,Appreciating our backyard and the beauty that surrounds us. With this “great pause” it makes us appreciate the simple things! #littlethingsinlife #findjoyathome #summertimefun #workfromhome @ Kenosha https://t.co/fsmMNlYK9T,0.8375,Appreciating our backyard and the beauty that surrounds us. With this “great pause” it makes us appreciate the simple things! #littlethingsinlife #findjoyathome #summertimefun #workfromhome @ Kenosha https://t.co/fsmMNlYK9T,Wisconsin
530,"We wanted a HUGE first birthday party for our little girl, but covid had other plans. We still celebrated with immediate family and it was PERFECT. Rowyn had such a blast at her Minnie Mouse themed party and is in… https://t.co/FPEu1EXrB1",-0.26666666666666666,"We wanted a HUGE first birthday party for our little girl, but covid had other plans. We still celebrated with immediate family and it was PERFECT. Rowyn had such a blast at her Minnie Mouse themed party and is in… https://t.co/FPEu1EXrB1",Massachusetts
531,"Be the hammer
.
Repost @powerathletehq
.
.
.
.
.
.
#FunctionalFitness #fitness  #socialdistancing #lifting #gymlife #fitnessprofessional #personaltrainerlife #personaltrainer #workout #calisthenics #crossfit… https://t.co/Q62GJeuOsN",-0.0022372159090909144,"Be the hammer
.
Repost @powerathletehq
.
.
.
.
.
.
#FunctionalFitness #fitness  #socialdistancing #lifting #gymlife #fitnessprofessional #personaltrainerlife #personaltrainer #workout #calisthenics #crossfit… https://t.co/Q62GJeuOsN",Washington
532,"Today is National Ice Cream Cake Day! Granted, it's a bit tough to celebrate this year, given that ice cream socials and social distancing don't exactly go together, and it's hard to make an ice cream cake for one.… https://t.co/YyMH9uHA2P",0.734375,"Today is National Ice Cream Cake Day! Granted, it's a bit tough to celebrate this year, given that ice cream socials and social distancing don't exactly go together, and it's hard to make an ice cream cake for one.… https://t.co/YyMH9uHA2P",California
533,"It’s as if the story came straight from Hallmark.  A Covid Romance turns into puppy love that unites the two forever.
Staring https://t.co/WA2Domt46t @PedroRubio_DC and their puppy reagan4pawtus
📸 @markstoryphotos @ World War II… https://t.co/KEkt61Zltn",0.0,"It’s as if the story came straight from Hallmark.  A Covid Romance turns into puppy love that unites the two forever.
Staring https://t.co/WA2Domt46t @PedroRubio_DC and their puppy reagan4pawtus
📸 @markstoryphotos @ World War II… https://t.co/KEkt61Zltn",District of Columbia
534,Quit playing and buying into these viral DMs.   Fill your devices with all the viruses and root-kits  you want. I’m now blocking people who pass it on like Coronavirus without warning anybody about it.… https://t.co/DzXFXtUcer,0.0,Quit playing and buying into these viral DMs.   Fill your devices with all the viruses and root-kits  you want. I’m now blocking people who pass it on like Coronavirus without warning anybody about it.… https://t.co/DzXFXtUcer,Louisiana
535,"This is what I strive for with EVERY SINGLE BOTTLE, I will NEVER cheat my people ❤💪🏾... #JACKSONSBREW #drinkup #getsome #besuperior #magic #bottomsup #fight #covid19 #healthiswealth #UNITEDWESTAND @ Queens, New York https://t.co/N7BPDlTndp",0.0,"This is what I strive for with EVERY SINGLE BOTTLE, I will NEVER cheat my people ❤💪🏾... #JACKSONSBREW #drinkup #getsome #besuperior #magic #bottomsup #fight #covid19 #healthiswealth #UNITEDWESTAND @ Queens, New York https://t.co/N7BPDlTndp",New York
536,Social distancing with friends #baecation @ Buckroe Beach https://t.co/uA26sQFXl8,-0.07500000000000001,Social distancing with friends #baecation @ Buckroe Beach https://t.co/uA26sQFXl8,Virginia
537,"Hey Karens, wear a mask. Thx 😷

#wearamask #psa #publichealth #COVID19 #besafe #weareinthistogether @ Los Angeles, California https://t.co/fyIlylxLcg",0.22116666666666665,"Hey Karens, wear a mask. Thx 😷

#wearamask #psa #publichealth #COVID19 #besafe #weareinthistogether @ Los Angeles, California https://t.co/fyIlylxLcg",California
538,"First week this summer....already! My new hobby this pandemic is to escape to my garden..... what did you pick up last spring? #garden #food @ Cary, North Carolina https://t.co/rfGMaKHUbg",0.2424242424242425,"First week this summer....already! My new hobby this pandemic is to escape to my garden..... what did you pick up last spring? #garden #food @ Cary, North Carolina https://t.co/rfGMaKHUbg",North Carolina
539,"We’re getting ready for our grand re-opening. 🎉Coronavirus Deep Cleaning and hospital-grade sanitizer for the win 💪🏾
Cleaner and healthier air, eliminating germs, bacteria and viruses for the safety of our clients… https://t.co/Lz1LftZ77c",0.07083333333333335,"We’re getting ready for our grand re-opening. 🎉Coronavirus Deep Cleaning and hospital-grade sanitizer for the win 💪🏾
Cleaner and healthier air, eliminating germs, bacteria and viruses for the safety of our clients… https://t.co/Lz1LftZ77c",New York
540,"Very few things would get us to drive to San Francisco and hang out in the sand during a pandemic, but areyouacleek’s 40th birthday is one of them. Glad we could surprise her and (socially distantly) see her for a… https://t.co/YOPLmNZs0G",0.25,"Very few things would get us to drive to San Francisco and hang out in the sand during a pandemic, but areyouacleek’s 40th birthday is one of them. Glad we could surprise her and (socially distantly) see her for a… https://t.co/YOPLmNZs0G",California
541,There’s something #romantic &amp; #exotic about #dinning #outside .. just #like #europe #restaurant #table #nyc .. #phase2 #covid19 #pandemic #epicenter #opening #brunch #dinner we are #socialbeing #lifeofanewyorker… https://t.co/kf9kN0ZUEe,0.0625,There’s something #romantic &amp; #exotic about #dinning #outside .. just #like #europe #restaurant #table #nyc .. #phase2 #covid19 #pandemic #epicenter #opening #brunch #dinner we are #socialbeing #lifeofanewyorker… https://t.co/kf9kN0ZUEe,New York
542,"When this will all be over, continue social distancing from people who never gave a fuck about you during quarantine...they never deserved to be next to you anyway. @ North Hollywood, California https://t.co/zzfLsWWDvW",0.2954545454545455,"When this will all be over, continue social distancing from people who never gave a fuck about you during quarantine...they never deserved to be next to you anyway. @ North Hollywood, California https://t.co/zzfLsWWDvW",California
543,Who Mike Jones Who Mike Jones🗣850 MUSIC FESTIVAL SATURDAY JULY 25TH AT THE PENSACOLA FAIRGROUNDS. WE WILL BE PRACTICING SOCIAL DISTANCING 💪🏾🎵🎶🎶💯💯💯💯 @ Pensacola Interstate Fair https://t.co/ADb7kuyNmI,-0.05000000000000001,Who Mike Jones Who Mike Jones🗣850 MUSIC FESTIVAL SATURDAY JULY 25TH AT THE PENSACOLA FAIRGROUNDS. WE WILL BE PRACTICING SOCIAL DISTANCING 💪🏾🎵🎶🎶💯💯💯💯 @ Pensacola Interstate Fair https://t.co/ADb7kuyNmI,Florida
544,My mom always used to tell me. Dayve! Ladies love the Sax! Thank you mom for saving me from the trombone and my short arms lol!!! #saxophone @RedMugDiner #mco #orlandotalent #livemusic #orlandosax #socialdistancing… https://t.co/l3DSMikC7h,0.03333333333333333,My mom always used to tell me. Dayve! Ladies love the Sax! Thank you mom for saving me from the trombone and my short arms lol!!! #saxophone @RedMugDiner #mco #orlandotalent #livemusic #orlandosax #socialdistancing… https://t.co/l3DSMikC7h,Florida
545,"The view from here. #brantlakeny #adk #smoresoclock #socialdistancing @ Brant Lake, New York https://t.co/hYDZ9T9Bf2",0.65,"The view from here. #brantlakeny #adk #smoresoclock #socialdistancing @ Brant Lake, New York https://t.co/hYDZ9T9Bf2",New York
546,"Real Men wear Masks!!! Life, Love, &amp; COVID-19 is nothing to play with! If your life matters to you, and others matter to you, Put your mask on!!! #LiveLoveAndWearYourMask @ Warner Robins, Georgia https://t.co/HB14e30UlZ",0.0,"Real Men wear Masks!!! Life, Love, &amp; COVID-19 is nothing to play with! If your life matters to you, and others matter to you, Put your mask on!!! #LiveLoveAndWearYourMask @ Warner Robins, Georgia https://t.co/HB14e30UlZ",Georgia
547,"Repost from joebiden
•
Wear a mask.
•
If you think for a moment that #covid19 is over then I’ll give you some numbers from the Bay State, which has been hailed for the way it has handled the #pandemic and its slow… https://t.co/t3rmvOibtG",0.2,"Repost from joebiden
•
Wear a mask.
•
If you think for a moment that #covid19 is over then I’ll give you some numbers from the Bay State, which has been hailed for the way it has handled the #pandemic and its slow… https://t.co/t3rmvOibtG",Massachusetts
548,IT’s A GIRL! After wearing a mask during an insane labor and delivery at the height of the coronavirus outbreak we are proud to announce our new beautiful addition Ava Marcella Arkenbout.… https://t.co/pOWtUam9CW,0.05,IT’s A GIRL! After wearing a mask during an insane labor and delivery at the height of the coronavirus outbreak we are proud to announce our new beautiful addition Ava Marcella Arkenbout.… https://t.co/pOWtUam9CW,New York
549,Gary Occhiogrosso - Restaurant Franchises Post Covid-19  https://t.co/tnHCiPm8Jv,0.4,Gary Occhiogrosso - Restaurant Franchises Post Covid-19  https://t.co/tnHCiPm8Jv,New York
550,Corona CA Sat Jun 27th PM Forecast: TONIGHT Patchy Fog Lo 60 SUNDAY Patchy Fog Hi 79,0.2410714285714285,Corona CA Sat Jun 27th PM Forecast: TONIGHT Patchy Fog Lo 60 SUNDAY Patchy Fog Hi 79,California
551,"""Do yourself a favor and wear a protective face mask.""                 
— Steven Magee

#COVID19 #Coronavirus #Mask #StayHome #6Feet #Airbags #Seatbelts #Brakes #StevenMagee #BeConsiderate #BeKind #BeSafe… https://t.co/6EO3J3ToYP",0.13636363636363635,"""Do yourself a favor and wear a protective face mask.""                 
— Steven Magee

#COVID19 #Coronavirus #Mask #StayHome #6Feet #Airbags #Seatbelts #Brakes #StevenMagee #BeConsiderate #BeKind #BeSafe… https://t.co/6EO3J3ToYP",California
552,"“The Drinking Mask” 😷has a hole which fits a straw. Now you can socially drink 🍹 and still wear a mask. $10 Still have basic masks for $7 #drinkmask #socialdistancing #facemask #longbeach @ Long Beach, California https://t.co/Xp0vUFVvwt",0.0,"“The Drinking Mask” 😷has a hole which fits a straw. Now you can socially drink 🍹 and still wear a mask. $10 Still have basic masks for $7 #drinkmask #socialdistancing #facemask #longbeach @ Long Beach, California https://t.co/Xp0vUFVvwt",California
553,"COVID fever? Nah, we got that DISCO FEVER! 🕺🏻🎶📀#PopandBubbly
∙
∙
∙
∙
∙
∙
∙
∙
∙

#balloon #balloongarland #balloonarch #balloondecor #balloons🎈 #balloondecoration #balloonwall #balloondecorations #balloonartist… https://t.co/uiyQjxlHhO",-0.09930555555555556,"COVID fever? Nah, we got that DISCO FEVER! 🕺🏻🎶📀#PopandBubbly
∙
∙
∙
∙
∙
∙
∙
∙
∙

#balloon #balloongarland #balloonarch #balloondecor #balloons🎈 #balloondecoration #balloonwall #balloondecorations #balloonartist… https://t.co/uiyQjxlHhO",California
554,"One thing we can thank COVID for is our #GrandCanyon Rim view room! This is the view from our window with #NoZoom and #NoFilter used 😍
(Also, notice there’s NO people on the sidewalk. It is practically empty!) @… https://t.co/5ZcA5cFnz7",0.35,"One thing we can thank COVID for is our #GrandCanyon Rim view room! This is the view from our window with #NoZoom and #NoFilter used 😍
(Also, notice there’s NO people on the sidewalk. It is practically empty!) @… https://t.co/5ZcA5cFnz7",Arizona
555,"Oh wow, #covid19 update :o holy cow!!! @ San Antonio, Texas https://t.co/YYz4S1FdQr",0.0,"Oh wow, #covid19 update :o holy cow!!! @ San Antonio, Texas https://t.co/YYz4S1FdQr",Texas
556,"Oh wow, #covid19 update :o holy cow!!! @ San Antonio, Texas https://t.co/z0tVxzD8im",0.18831168831168832,"Oh wow, #covid19 update :o holy cow!!! @ San Antonio, Texas https://t.co/z0tVxzD8im",Texas
557,"Have you picked up your canvas(es) yet? 
I've picked up two yesterday &amp; I'm ready to make art to support 
@artsince1952 
'ART IN THE OPEN', 
a Social-distancing Fundraiser for the Washington Art Association &amp;… https://t.co/b290sMimA5",0.0,"Have you picked up your canvas(es) yet? 
I've picked up two yesterday &amp; I'm ready to make art to support 
@artsince1952 
'ART IN THE OPEN', 
a Social-distancing Fundraiser for the Washington Art Association &amp;… https://t.co/b290sMimA5",Connecticut
558,"#coronavirus may have taken away our anniversary trip to #puntacana, but we found adventure, anyway! #cheaha #biketrails #hopetherewerenocamerasoutthere 😂 @ Cheaha State Park https://t.co/EnqtPAQqTO",0.0,"#coronavirus may have taken away our anniversary trip to #puntacana, but we found adventure, anyway! #cheaha #biketrails #hopetherewerenocamerasoutthere 😂 @ Cheaha State Park https://t.co/EnqtPAQqTO",Alabama
559,"I’m loving these social distancing rules, must book an appointment (2hrs max-8-5pm) to lay by or swim in the pool. No more than 10 guest at a time. @ The Ritz-Carlton, Marina del Rey https://t.co/LTuqRaVQjH",0.14962121212121213,"I’m loving these social distancing rules, must book an appointment (2hrs max-8-5pm) to lay by or swim in the pool. No more than 10 guest at a time. @ The Ritz-Carlton, Marina del Rey https://t.co/LTuqRaVQjH",California
560,This is sad that they had to send a text message like an amber alert to everyone due to #Covid19 ... Everyone needs to stay home!!! #CoronaVirus #StayHome #washyourhands #WashYourAss… https://t.co/q91PoTh9fO,0.02083333333333333,This is sad that they had to send a text message like an amber alert to everyone due to #Covid19 ... Everyone needs to stay home!!! #CoronaVirus #StayHome #washyourhands #WashYourAss… https://t.co/q91PoTh9fO,Texas
561,"As if jail isn't already a death camp in the age of #Pandemic: 17 corrections officers to be charged in trans woman's death at Rikers Island jail!

 https://t.co/oCIkN7ROry #ACAB #PoliceBrutality #FuckThePolice #BadCopNoDonut #Pride",0.375,"As if jail isn't already a death camp in the age of #Pandemic: 17 corrections officers to be charged in trans woman's death at Rikers Island jail!

 https://t.co/oCIkN7ROry #ACAB #PoliceBrutality #FuckThePolice #BadCopNoDonut #Pride",District of Columbia
562,LI FLIP LIVE AT THE 850 MUSIC FESTIVAL SATURDAY JULY 25TH AT THE PENSACOLA FAIRGROUNDS. WE WILL BE PRACTICING SOCIAL DISTANCING 💪🏾🎵🎶🎶💯💯💯💯 #ripdjscrew  #ripbigmoe 🤘🏾🤘🏾🤘🏾🤘🏾🤘🏾🤘🏾✊🏾🍀” @lilflip713 FLIP the850musicfestival… https://t.co/SWxuUCLpgX,0.06727272727272728,LI FLIP LIVE AT THE 850 MUSIC FESTIVAL SATURDAY JULY 25TH AT THE PENSACOLA FAIRGROUNDS. WE WILL BE PRACTICING SOCIAL DISTANCING 💪🏾🎵🎶🎶💯💯💯💯 #ripdjscrew  #ripbigmoe 🤘🏾🤘🏾🤘🏾🤘🏾🤘🏾🤘🏾✊🏾🍀” @lilflip713 FLIP the850musicfestival… https://t.co/SWxuUCLpgX,Florida
563,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/18XhUK415b,0.09545454545454546,I challenge you to #SaveTheWorld❤ from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields #Bottles2Shields  Spanish https://t.co/Dzh14jOsuB  #BillionShieldsChallenge #faceshield % https://t.co/18XhUK415b,New York
564,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/IMTw7sM0ZU,0.13636363636363635,I challenge you to ❤#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Russian https://t.co/lunyFgaptB #BillionShieldsChallenge #faceshield % https://t.co/IMTw7sM0ZU,New York
565,"FaceTime w/my kiddos I’m leaving to go home from work, and they claimed I look like a T-Mobile ninja... Do I? @ Bishop Ranch Business Park https://t.co/7klPzASbiY",0.04666666666666666,"FaceTime w/my kiddos I’m leaving to go home from work, and they claimed I look like a T-Mobile ninja... Do I? @ Bishop Ranch Business Park https://t.co/7klPzASbiY",California
566,"Our #volunteers like just_me_maisie are the best. You can be the best just like Maisie too by volunteering Tuesday and Thursday AM’s. You’ll work by yourself (yeah, social distancing) and get all #farmfit. And yeah,… https://t.co/pgGtzah8Qd",-0.05,"Our #volunteers like just_me_maisie are the best. You can be the best just like Maisie too by volunteering Tuesday and Thursday AM’s. You’ll work by yourself (yeah, social distancing) and get all #farmfit. And yeah,… https://t.co/pgGtzah8Qd",California
567,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/5dCul0cmZK,0.16666666666666666,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!   #BillionShields  Arabic https://t.co/YrxltDqaph #Masks4All % https://t.co/5dCul0cmZK,New York
568,Today was competition day. It was a different feeling this year due to #covid19. Our competition is like my Super Bowl as I look forward to it every year like it's Christmas Day. I knew if I stepped out of lifting… https://t.co/2BMpXRHoqd,0.425,Today was competition day. It was a different feeling this year due to #covid19. Our competition is like my Super Bowl as I look forward to it every year like it's Christmas Day. I knew if I stepped out of lifting… https://t.co/2BMpXRHoqd,Washington
569,"Today's office... #music #musician #musicianlife #livemusic #guitar #guitarlife #guitarist #vocal #vocalist #socialdistancing #outside #outdoors #blues #rock #soul #texas #party #partyon @ San Antonio, Texas https://t.co/E9ad0wvLwD",-0.12222222222222225,"Today's office... #music #musician #musicianlife #livemusic #guitar #guitarlife #guitarist #vocal #vocalist #socialdistancing #outside #outdoors #blues #rock #soul #texas #party #partyon @ San Antonio, Texas https://t.co/E9ad0wvLwD",Texas
